Filename,Average,P1,P2,P3
AF498.jpg,2.65,3,3,2
AF499.jpg,3.083333,2,3,3
AF5.jpg,2,1,3,1
AF50.jpg,2.583333,2,3,3
AF500.jpg,2.35,3,3,2
AF501.jpg,3.833333,4,4,4
AF502.jpg,2.616667,2,3,2
AF503.jpg,4.35,5,5,5
AF504.jpg,2.283333,3,3,2
AF505.jpg,2.683333,1,3,2
AF506.jpg,2.983333,3,3,3
AF507.jpg,2.566667,2,3,2
AF508.jpg,2.216667,1,3,1
AF509.jpg,2.633333,3,3,3
AF51.jpg,2.35,2,3,2
AF510.jpg,3.733333,4,3,5
AF511.jpg,2.766667,3,3,3
AF512.jpg,2.466667,2,3,2
AF513.jpg,2.933333,3,3,3
AF514.jpg,2.183333,1,3,3
AF515.jpg,3.266667,3,3,4
AF516.jpg,2.766667,3,3,3
AF517.jpg,2.283333,3,3,2
AF518.jpg,2.15,2,3,1
AF519.jpg,2.783333,2,3,3
AF52.jpg,2.133333,1,3,2
AF520.jpg,1.666667,1,3,1
AF521.jpg,2.883333,3,3,3
AF522.jpg,2.3,2,3,1
AF523.jpg,2.4,2,3,1
AF524.jpg,2.7,3,3,3
AF525.jpg,2.283333,1,3,1
AF526.jpg,3.116667,3,3,4
AF527.jpg,3.133333,3,3,3
AF528.jpg,2.916667,2,3,2
AF529.jpg,2.55,2,3,2
AF53.jpg,2.166667,1,3,1
AF530.jpg,2.833333,3,3,3
AF531.jpg,3,3,3,4
AF532.jpg,2.15,1,3,1
AF533.jpg,2.8,3,3,3
AF534.jpg,2.433333,1,3,3
AF535.jpg,2.583333,3,3,2
AF536.jpg,1.85,1,3,1
AF537.jpg,2.483333,2,3,3
AF538.jpg,3.133333,3,3,3
AF539.jpg,3.933333,4,5,4
AF54.jpg,2.216667,1,3,2
AF540.jpg,2.5,2,3,2
AF541.jpg,2.65,3,3,3
AF542.jpg,3.116667,3,3,3
AF543.jpg,2.5,2,3,2
AF544.jpg,2.216667,1,3,1
AF545.jpg,3.883333,4,4,5
AF546.jpg,1.883333,1,3,1
AF547.jpg,2.666667,3,3,3
AF548.jpg,3.616667,4,4,4
AF549.jpg,2.183333,2,3,1
AF55.jpg,2.25,1,3,2
AF550.jpg,2.533333,2,3,3
AF551.jpg,3.733333,3,4,3
AF552.jpg,2.866667,3,3,3
AF553.jpg,2.95,3,3,3
AF554.jpg,3.416667,3,4,3
AF555.jpg,2.783333,3,3,3
AF556.jpg,2.583333,3,3,1
AF557.jpg,1.95,2,3,2
AF558.jpg,2.333333,2,3,1
AF559.jpg,2.966667,3,3,3
AF56.jpg,3.316667,3,3,4
AF560.jpg,2.283333,1,3,1
AF561.jpg,4.066667,4,5,5
AF562.jpg,2.866667,4,3,3
AF563.jpg,3.083333,3,3,2
AF564.jpg,2.983333,3,3,3
AF565.jpg,4.05,4,4,4
AF566.jpg,2.35,1,3,1
AF567.jpg,3.5,4,3,3
AF568.jpg,2.416667,2,3,2
AF569.jpg,3.716667,4,3,4
AF57.jpg,2.216667,2,3,1
AF570.jpg,2.383333,2,3,2
AF571.jpg,2.9,3,3,3
AF572.jpg,3.333333,2,3,3
AF573.jpg,2.683333,3,3,2
AF574.jpg,2.916667,2,3,3
AF575.jpg,2.916667,3,3,2
AF576.jpg,2.55,1,3,3
AF577.jpg,2.916667,3,3,3
AF578.jpg,2.133333,2,3,1
AF579.jpg,2.516667,3,3,1
AF58.jpg,2.666667,2,3,3
AF580.jpg,2.716667,2,3,2
AF581.jpg,2.866667,3,3,3
AF582.jpg,3.833333,4,3,4
AF583.jpg,2.5,2,3,2
AF584.jpg,2.566667,2,3,2
AF585.jpg,2.2,2,3,2
AF586.jpg,4.116667,4,4,5
AF587.jpg,1.766667,1,2,2
AF588.jpg,3.016667,3,3,3
AF589.jpg,2.583333,1,3,2
AF59.jpg,2.083333,1,3,2
AF590.jpg,2.766667,3,3,3
AF591.jpg,2.65,2,3,3
AF592.jpg,4.533333,5,5,5
AF593.jpg,3.783333,3,4,4
AF594.jpg,2.466667,1,3,2
AF595.jpg,2.283333,1,3,1
AF596.jpg,2.833333,3,3,3
AF597.jpg,2.916667,3,3,2
AF598.jpg,2.35,2,3,2
AF599.jpg,2.733333,3,3,3
AF6.jpg,1.566667,1,2,1
AF60.jpg,2.716667,1,3,2
AF600.jpg,3.35,3,3,4
AF601.jpg,2.25,2,3,3
AF602.jpg,2.65,3,3,4
AF603.jpg,4.316667,4,5,5
AF604.jpg,2.8,3,3,3
AF605.jpg,2.666667,2,3,2
AF606.jpg,2.983333,3,3,3
AF607.jpg,2.55,3,3,2
AF608.jpg,2.316667,2,3,1
AF609.jpg,2.466667,1,3,2
AF61.jpg,2.366667,1,3,2
AF610.jpg,1.866667,2,3,1
AF611.jpg,2.766667,3,3,3
AF612.jpg,2.3,2,3,3
AF613.jpg,2.083333,1,3,1
AF614.jpg,3.033333,1,3,3
AF615.jpg,2.666667,2,3,2
AF616.jpg,2.016667,1,3,2
AF617.jpg,2.483333,2,3,2
AF618.jpg,3,3,3,3
AF619.jpg,2.966667,3,3,3
AF62.jpg,2.633333,2,3,2
AF620.jpg,2.5,3,3,2
AF621.jpg,2.783333,2,3,2
AF622.jpg,2.2,2,3,1
AF623.jpg,3.016667,3,3,3
AF624.jpg,2.7,3,3,3
AF625.jpg,3.1,3,3,4
AF626.jpg,2.6,3,3,2
AF627.jpg,2.533333,1,3,2
AF628.jpg,2.633333,2,3,2
AF629.jpg,2.866667,3,3,3
AF63.jpg,1.783333,1,3,1
AF630.jpg,3.783333,3,3,4
AF631.jpg,3.4,3,3,3
AF632.jpg,2.2,2,3,1
AF633.jpg,3.6,3,4,4
AF634.jpg,3.383333,3,4,4
AF635.jpg,2.9,2,3,3
AF636.jpg,3.583333,3,3,4
AF637.jpg,2.7,2,3,3
AF638.jpg,2.4,2,3,2
AF639.jpg,4.183333,4,4,4
AF64.jpg,2.3,1,3,2
AF640.jpg,2.6,2,3,2
AF641.jpg,2.483333,2,3,2
AF642.jpg,2.7,3,3,2
AF643.jpg,2.2,2,3,2
AF644.jpg,2.6,2,3,2
AF645.jpg,2.783333,3,3,3
AF646.jpg,3.633333,3,3,4
AF647.jpg,3.7,4,3,3
AF648.jpg,2.666667,2,3,2
AF649.jpg,2.2,2,3,2
AF65.jpg,2.916667,2,3,2
AF650.jpg,2.45,2,3,1
AF651.jpg,2.65,3,3,3
AF652.jpg,2.633333,3,3,2
AF653.jpg,2.583333,2,3,2
AF654.jpg,2.516667,2,3,2
AF655.jpg,3.316667,4,3,4
AF656.jpg,2.6,2,3,3
AF657.jpg,2.416667,2,3,2
AF658.jpg,2.8,3,3,3
AF659.jpg,2.55,3,3,3
AF66.jpg,2,1,3,2
AF660.jpg,2.5,3,3,3
AF661.jpg,2.383333,2,3,2
AF662.jpg,2.933333,3,3,3
AF663.jpg,2.95,3,3,3
AF664.jpg,2.4,2,3,3
AF665.jpg,2.55,3,3,2
AF666.jpg,2.933333,3,3,3
AF667.jpg,2.3,1,3,2
AF668.jpg,2.183333,1,3,3
AF669.jpg,3.183333,2,3,4
AF67.jpg,3.083333,3,3,4
AF670.jpg,3.05,1,3,3
AF671.jpg,2.6,3,3,3
AF672.jpg,2.466667,2,3,3
AF673.jpg,3.083333,3,3,3
AF674.jpg,2.85,1,3,3
AF675.jpg,4.016667,4,4,4
AF676.jpg,2.6,3,3,2
AF677.jpg,2.283333,2,3,1
AF678.jpg,3.833333,4,4,4
AF679.jpg,2.683333,3,3,3
AF68.jpg,2.766667,3,3,2
AF680.jpg,2.116667,1,3,1
AF681.jpg,2.733333,3,3,3
AF682.jpg,3.85,4,5,4
AF683.jpg,2.866667,3,3,3
AF684.jpg,2.85,3,3,4
AF685.jpg,4.366667,4,4,5
AF686.jpg,2.6,3,3,3
AF687.jpg,2.733333,3,3,2
AF688.jpg,1.616667,1,3,1
AF689.jpg,2.533333,2,3,2
AF69.jpg,2.783333,3,3,3
AF690.jpg,3.55,3,3,4
AF691.jpg,2.483333,4,3,2
AF692.jpg,2.366667,2,3,1
AF693.jpg,2.783333,3,3,3
AF694.jpg,1.616667,1,3,1
AF695.jpg,4.516667,5,5,5
AF696.jpg,2.316667,2,3,1
AF697.jpg,3.416667,3,4,4
AF698.jpg,2.333333,1,3,1
AF699.jpg,3.266667,3,3,3
AF7.jpg,2.566667,2,3,3
AF70.jpg,2.916667,3,3,2
AF700.jpg,1.85,1,3,2
AF701.jpg,3.066667,3,3,3
AF702.jpg,3.316667,3,3,3
AF703.jpg,2.483333,3,3,2
AF704.jpg,2.616667,3,3,3
AF705.jpg,2.433333,3,3,2
AF706.jpg,1.916667,1,3,1
AF707.jpg,2.066667,1,3,1
AF708.jpg,1.9,2,3,1
AF709.jpg,2.816667,3,3,3
AF71.jpg,2.7,3,3,3
AF710.jpg,1.933333,1,3,2
AF711.jpg,2.666667,2,3,3
AF712.jpg,2.616667,2,3,3
AF713.jpg,2.533333,2,3,2
AF714.jpg,2.733333,3,3,3
AF715.jpg,4.433333,5,5,5
AF716.jpg,1.5,1,3,1
AF717.jpg,2.033333,1,3,2
AF718.jpg,2.65,2,3,2
AF719.jpg,2.233333,2,3,1
AF72.jpg,2.316667,1,3,2
AF720.jpg,3.95,5,5,5
AF721.jpg,2.6,2,3,2
AF722.jpg,4.2,4,4,4
AF723.jpg,2.766667,3,3,3
AF724.jpg,4.283333,4,4,5
AF725.jpg,2.533333,3,3,2
AF726.jpg,3,3,3,4
AF727.jpg,3.383333,3,3,5
AF728.jpg,1.616667,1,3,1
AF729.jpg,2.666667,3,3,3
AF73.jpg,3.033333,3,3,3
AF730.jpg,2.5,2,3,3
AF731.jpg,3.966667,4,4,4
AF732.jpg,2.733333,3,3,2
AF733.jpg,2.6,2,3,3
AF734.jpg,2.95,3,3,3
AF735.jpg,2.5,2,3,3
AF736.jpg,2.15,1,3,2
AF737.jpg,2.666667,1,3,2
AF738.jpg,4.483333,4,5,4
AF739.jpg,2.45,2,3,1
AF74.jpg,2.183333,1,3,2
AF740.jpg,2.6,1,3,2
AF741.jpg,2.616667,3,3,2
AF742.jpg,2.616667,3,3,2
AF743.jpg,2.966667,3,3,2
AF744.jpg,2.383333,1,3,3
AF745.jpg,2.816667,3,3,3
AF746.jpg,3.266667,4,3,4
AF747.jpg,2.533333,1,3,2
AF748.jpg,2.75,3,3,3
AF749.jpg,2.566667,3,3,2
AF75.jpg,2.3,2,3,2
AF750.jpg,3.5,4,5,4
AF751.jpg,3.1,3,3,3
AF752.jpg,2.433333,1,3,1
AF753.jpg,4.016667,4,5,4
AF754.jpg,2.35,2,3,3
AF755.jpg,4.25,4,4,5
AF756.jpg,1.316667,1,2,1
AF757.jpg,1.433333,1,1,1
AF758.jpg,3.733333,4,3,5
AF759.jpg,2.25,1,3,1
AF76.jpg,2.9,2,3,3
AF760.jpg,2.666667,3,3,3
AF761.jpg,2.066667,1,3,2
AF762.jpg,4.033333,4,4,4
AF763.jpg,2.6,2,3,3
AF764.jpg,2.6,2,3,3
AF765.jpg,2.633333,3,3,3
AF766.jpg,2.466667,2,3,1
AF767.jpg,2.766667,2,3,3
AF768.jpg,3.016667,3,3,4
AF769.jpg,2.583333,3,3,1
AF77.jpg,2.666667,2,3,2
AF770.jpg,3.566667,3,3,3
AF771.jpg,2.583333,3,3,2
AF772.jpg,4.133333,3,4,4
AF773.jpg,2.516667,3,3,3
AF774.jpg,2.883333,3,3,3
AF775.jpg,2.483333,2,3,3
AF776.jpg,3.25,3,3,3
AF777.jpg,2.25,2,3,1
AF778.jpg,2.8,3,3,3
AF779.jpg,3.833333,4,4,5
AF78.jpg,2.65,2,3,2
AF780.jpg,3.066667,3,3,3
AF781.jpg,2.516667,3,3,2
AF782.jpg,2.816667,2,3,3
AF783.jpg,4.316667,4,5,5
AF784.jpg,3.4,3,3,4
AF785.jpg,2.666667,2,3,3
AF786.jpg,2.85,3,3,3
AF787.jpg,2.366667,1,3,2
AF788.jpg,1.383333,1,3,1
AF789.jpg,1.533333,1,3,1
AF79.jpg,2.783333,3,3,4
AF790.jpg,2.916667,2,3,3
AF791.jpg,2.683333,2,3,3
AF792.jpg,2.9,3,3,4
AF793.jpg,2.85,3,3,2
AF794.jpg,3.233333,3,3,3
AF795.jpg,2.566667,2,3,3
AF796.jpg,2.566667,3,3,3
AF797.jpg,2.766667,2,3,2
AF798.jpg,4.166667,4,5,4
AF799.jpg,3.116667,3,3,4
AF8.jpg,2.75,3,3,3
AF80.jpg,2.866667,3,3,3
AF800.jpg,2.016667,1,3,1
AF801.jpg,2.633333,2,3,2
AF802.jpg,2.783333,3,3,3
AF803.jpg,2.8,3,3,3
AF804.jpg,2.833333,2,3,3
AF805.jpg,2.45,1,3,1
AF806.jpg,2.2,2,3,1
AF807.jpg,2.966667,3,3,3
AF808.jpg,2.1,1,3,1
AF809.jpg,2.833333,3,3,3
AF81.jpg,2.116667,1,3,2
AF810.jpg,2.9,2,3,3
AF811.jpg,2.416667,2,3,2
AF812.jpg,3.916667,4,4,5
AF813.jpg,3.133333,3,3,3
AF814.jpg,2.916667,3,3,3
AF815.jpg,1.316667,1,1,1
AF816.jpg,2.9,2,3,3
AF817.jpg,2.666667,2,3,3
AF818.jpg,3.05,4,5,5
AF819.jpg,2.966667,3,3,3
AF82.jpg,2.5,1,3,2
AF820.jpg,2.9,3,3,3
AF821.jpg,1.9,1,3,2
AF822.jpg,2.15,2,3,1
AF823.jpg,2.966667,3,3,3
AF824.jpg,2.283333,2,3,3
AF825.jpg,2.916667,3,3,3
AF826.jpg,2.8,3,3,3
AF827.jpg,2.933333,2,3,3
AF828.jpg,2.283333,2,3,1
AF829.jpg,2.2,1,3,2
AF83.jpg,2.683333,2,3,3
AF830.jpg,2.816667,3,3,3
AF831.jpg,2.383333,1,3,2
AF832.jpg,2.966667,3,3,3
AF833.jpg,3.2,2,3,4
AF834.jpg,2.616667,2,3,3
AF835.jpg,2.783333,3,3,3
AF836.jpg,4,4,4,4
AF837.jpg,2.316667,2,3,2
AF838.jpg,4.216667,4,5,5
AF839.jpg,3.266667,3,3,4
AF84.jpg,2.833333,3,3,3
AF840.jpg,3.733333,4,4,4
AF841.jpg,2.416667,1,3,2
AF842.jpg,2.683333,2,3,3
AF843.jpg,2.416667,2,3,2
AF844.jpg,2.766667,3,3,2
AF845.jpg,3.233333,2,3,4
AF846.jpg,1.733333,1,2,1
AF847.jpg,2.75,3,3,2
AF848.jpg,2.916667,2,3,3
AF849.jpg,2.666667,4,3,2
AF85.jpg,2.783333,2,3,3
AF850.jpg,3.616667,2,4,3
AF851.jpg,2.25,2,3,1
AF852.jpg,2.8,3,3,2
AF853.jpg,2.516667,2,3,3
AF854.jpg,2.8,3,3,2
AF855.jpg,4.1,4,4,5
AF856.jpg,3.233333,3,3,4
AF857.jpg,2.333333,2,3,2
AF858.jpg,3.95,4,4,4
AF859.jpg,3.116667,2,3,3
AF86.jpg,2.333333,1,3,2
AF860.jpg,3.8,3,4,5
AF861.jpg,3.15,3,3,3
AF862.jpg,4.266667,5,5,5
AF863.jpg,2.783333,2,3,2
AF864.jpg,2.666667,3,3,3
AF865.jpg,2.4,4,3,3
AF866.jpg,2.383333,1,3,2
AF867.jpg,4.016667,4,3,5
AF868.jpg,2.233333,2,3,2
AF869.jpg,3.916667,4,5,4
AF87.jpg,2.333333,2,3,2
AF870.jpg,2.6,2,3,2
AF871.jpg,2.8,3,3,1
AF872.jpg,4.316667,4,4,5
AF873.jpg,2.933333,3,3,2
AF874.jpg,2.766667,3,3,3
AF875.jpg,2.533333,3,3,2
AF876.jpg,2.75,2,3,2
AF877.jpg,3.95,4,3,4
AF878.jpg,2.75,3,3,3
AF879.jpg,2.7,3,3,3
AF88.jpg,2.4,1,3,3
AF880.jpg,3.783333,4,4,4
AF881.jpg,4.016667,4,3,4
AF882.jpg,4.133333,4,4,5
AF883.jpg,3.166667,3,3,3
AF884.jpg,2.45,3,3,2
AF885.jpg,4.216667,4,4,5
AF886.jpg,2.25,1,3,2
AF887.jpg,2.016667,1,3,2
AF888.jpg,2.783333,3,3,3
AF889.jpg,2.583333,3,3,3
AF89.jpg,1.65,2,3,1
AF890.jpg,3.3,4,4,4
AF891.jpg,2.283333,2,3,2
AF892.jpg,3.8,3,4,4
AF893.jpg,2.8,3,3,3
AF894.jpg,3.166667,3,3,3
AF895.jpg,3.516667,3,4,5
AF896.jpg,3.033333,3,4,3
AF897.jpg,4.383333,5,5,4
AF898.jpg,4.066667,5,3,4
AF899.jpg,2.616667,2,3,2
AF9.jpg,2.15,1,3,2
AF90.jpg,1.783333,1,3,1
AF900.jpg,2.9,2,3,3
AF901.jpg,2.416667,2,3,2
AF902.jpg,3.483333,3,3,3
AF903.jpg,3.066667,3,3,3
AF904.jpg,2.566667,2,3,3
AF905.jpg,4.416667,5,5,5
AF906.jpg,2.95,3,3,3
AF907.jpg,2.1,2,2,2
AF908.jpg,3.066667,3,3,4
AF909.jpg,3.5,3,3,4
AF91.jpg,2.783333,3,3,3
AF910.jpg,3.216667,3,3,3
AF911.jpg,2.066667,1,3,1
AF912.jpg,3.783333,4,4,4
AF913.jpg,2.8,1,3,4
AF914.jpg,3.783333,4,4,5
AF915.jpg,3.166667,4,3,4
AF916.jpg,3.033333,3,3,3
AF917.jpg,1.433333,1,3,1
AF918.jpg,2.283333,2,3,3
AF919.jpg,2.65,2,3,3
AF92.jpg,2.533333,1,3,3
AF920.jpg,2.6,2,3,2
AF921.jpg,4.1,5,4,4
AF922.jpg,1.683333,1,2,1
AF923.jpg,2.766667,3,3,3
AF924.jpg,3.116667,3,3,4
AF925.jpg,2.35,1,3,2
AF926.jpg,3.933333,4,5,4
AF927.jpg,3.166667,3,3,4
AF928.jpg,4.116667,4,5,5
AF929.jpg,3.8,5,5,4
AF93.jpg,2.533333,3,3,2
AF930.jpg,4.016667,3,5,5
AF931.jpg,2.666667,3,3,4
AF932.jpg,3.133333,3,3,4
AF933.jpg,3.983333,4,4,5
AF934.jpg,3.866667,3,4,4
AF935.jpg,2.9,3,4,4
AF936.jpg,2.5,2,3,2
AF937.jpg,2.85,3,3,2
AF938.jpg,3.616667,5,4,5
AF939.jpg,1.966667,1,3,2
AF94.jpg,2.866667,2,3,3
AF940.jpg,3.3,2,3,4
AF941.jpg,1.533333,1,3,1
AF942.jpg,4.083333,5,5,4
AF943.jpg,2.383333,2,3,2
AF944.jpg,4,5,4,4
AF945.jpg,3.2,3,3,4
AF946.jpg,3.516667,4,4,4
AF947.jpg,3.35,3,3,4
AF948.jpg,2.766667,3,3,3
AF949.jpg,2.783333,2,3,3
AF95.jpg,2.533333,2,3,2
AF950.jpg,3.566667,3,3,4
AF951.jpg,2.983333,3,3,3
AF952.jpg,3.266667,3,3,4
AF953.jpg,3.833333,4,3,4
AF954.jpg,4,4,4,5
AF955.jpg,4,4,5,4
AF956.jpg,3.35,3,3,3
AF957.jpg,3.016667,3,3,5
AF958.jpg,3.05,4,3,5
AF959.jpg,3.35,3,3,3
AF96.jpg,3.1,3,3,3
AF960.jpg,2.416667,1,3,2
AF961.jpg,3.833333,4,3,5
AF962.jpg,3.983333,4,4,4
AF963.jpg,4.216667,4,5,5
AF964.jpg,3.783333,4,3,5
AF965.jpg,2.933333,3,3,4
AF966.jpg,3.033333,2,3,3
AF967.jpg,3.9,4,3,5
AF968.jpg,2.3,2,3,2
AF969.jpg,3.783333,4,4,5
AF97.jpg,2.3,2,3,2
AF970.jpg,2.533333,1,3,2
AF971.jpg,4.1,5,4,4
AF972.jpg,4.366667,5,5,4
AF973.jpg,3,3,3,3
AF974.jpg,2.716667,3,3,2
AF975.jpg,2.466667,2,3,2
AF976.jpg,4.316667,5,4,5
AF977.jpg,3.583333,3,5,5
AF978.jpg,2.05,1,3,1
AF979.jpg,2.383333,3,3,2
AF98.jpg,2,2,3,1
AF980.jpg,3.933333,4,4,5
AF981.jpg,2.883333,3,3,2
AF982.jpg,2.883333,4,3,3
AF983.jpg,3.6,4,4,3
AF984.jpg,3.716667,3,4,4
AF985.jpg,1.6,1,2,1
AF986.jpg,2.183333,1,3,2
AF987.jpg,3.533333,4,3,4
AF988.jpg,2.433333,2,3,3
AF989.jpg,2.483333,2,3,3
AF99.jpg,2.533333,3,3,1
AF990.jpg,2.066667,1,3,1
AF991.jpg,2.783333,3,3,3
AF992.jpg,2.666667,3,3,3
AF993.jpg,2.65,3,3,3
AF994.jpg,3.666667,4,4,4
AF995.jpg,3.016667,3,3,3
AF996.jpg,3.366667,3,3,4
AF997.jpg,3.733333,4,4,4
AF998.jpg,3.35,3,3,4
AF999.jpg,3.5,3,4,5
AM1.jpg,3.95,4,4,5
AM10.jpg,1.166667,1,1,1
AM100.jpg,2.016667,1,3,1
AM1000.jpg,2.766667,1,3,3
AM1001.jpg,2.3,1,3,1
AM1002.jpg,1.916667,1,3,2
AM1003.jpg,2.466667,1,3,3
AM1004.jpg,2.3,1,3,2
AM1005.jpg,2.45,1,3,3
AM1006.jpg,2.233333,1,3,3
AM1007.jpg,2.316667,1,3,3
AM1008.jpg,2.483333,1,3,3
AM1009.jpg,2.716667,1,3,3
AM101.jpg,3.483333,4,4,3
AM1010.jpg,2.25,1,3,3
AM1011.jpg,2.75,3,3,2
AM1012.jpg,2.066667,1,3,2
AM1013.jpg,2.766667,3,3,2
AM1014.jpg,1.866667,1,3,1
AM1015.jpg,2.333333,1,3,1
AM1016.jpg,1.816667,1,3,1
AM1017.jpg,2.283333,1,3,1
AM1018.jpg,2.883333,3,3,3
AM1019.jpg,2.7,2,3,2
AM102.jpg,2.933333,3,3,3
AM1020.jpg,3.95,4,4,4
AM1021.jpg,2.85,3,4,4
AM1022.jpg,1.983333,1,3,2
AM1023.jpg,2.483333,1,3,1
AM1024.jpg,3.15,4,3,4
AM1025.jpg,2.533333,2,3,3
AM1026.jpg,2.266667,1,3,1
AM1027.jpg,2.283333,1,3,2
AM1028.jpg,2.25,1,3,2
AM1029.jpg,2.25,1,3,2
AM103.jpg,3.216667,4,4,3
AM1030.jpg,2.616667,1,3,3
AM1031.jpg,2.05,1,3,1
AM1032.jpg,1.716667,1,2,1
AM1033.jpg,2,1,3,1
AM1034.jpg,2.233333,1,3,2
AM1035.jpg,2.066667,1,3,1
AM1036.jpg,1.983333,1,3,2
AM1037.jpg,2.266667,1,3,2
AM1038.jpg,2.783333,2,3,3
AM1039.jpg,3.116667,3,3,3
AM104.jpg,3.75,3,4,4
AM1040.jpg,2.133333,1,3,2
AM1041.jpg,3.3,3,4,4
AM1042.jpg,2.666667,1,3,3
AM1043.jpg,3.733333,4,4,4
AM1044.jpg,2.733333,1,3,2
AM1045.jpg,2,1,3,1
AM1046.jpg,2.45,2,3,1
AM1047.jpg,4.45,5,4,5
AM1048.jpg,2.533333,1,3,2
AM1049.jpg,2.85,3,3,3
AM105.jpg,3.316667,4,3,4
AM1050.jpg,3.033333,3,3,3
AM1051.jpg,2.8,2,3,2
AM1052.jpg,2.5,1,3,3
AM1053.jpg,2.783333,3,3,4
AM1054.jpg,1.833333,1,2,1
AM1055.jpg,2.483333,1,3,2
AM1056.jpg,2.683333,1,3,3
AM1057.jpg,2.316667,1,3,1
AM1058.jpg,2.716667,1,3,2
AM1059.jpg,2.016667,1,3,2
AM106.jpg,3.1,3,4,4
AM1060.jpg,2.066667,1,3,1
AM1061.jpg,2.65,1,3,3
AM1062.jpg,2.683333,1,3,3
AM1063.jpg,2.016667,1,3,2
AM1064.jpg,4.133333,4,4,5
AM1065.jpg,2.133333,1,3,2
AM1066.jpg,2.65,1,3,3
AM1067.jpg,2.133333,1,3,2
AM1068.jpg,2.016667,1,3,2
AM1069.jpg,2.233333,1,3,2
AM107.jpg,2.983333,2,3,3
AM1070.jpg,2.633333,1,3,3
AM1071.jpg,2.116667,1,3,1
AM1072.jpg,3.05,1,3,2
AM1073.jpg,2.2,1,3,1
AM1074.jpg,2.6,3,3,3
AM1075.jpg,2.633333,1,3,2
AM1076.jpg,2.716667,2,3,3
AM1077.jpg,2.5,1,3,2
AM1078.jpg,2.45,1,3,2
AM1079.jpg,2.333333,1,3,3
AM108.jpg,3.9,4,4,4
AM1080.jpg,2.616667,1,3,4
AM1081.jpg,2.166667,1,3,1
AM1082.jpg,2.133333,1,3,1
AM1083.jpg,2.7,1,3,2
AM1084.jpg,2.45,1,3,1
AM1085.jpg,2.783333,3,3,3
AM1086.jpg,3.216667,3,4,4
AM1087.jpg,2,1,3,2
AM1088.jpg,2.3,3,3,1
AM1089.jpg,1.966667,1,3,1
AM109.jpg,3.333333,3,3,3
AM1090.jpg,2.166667,1,3,1
AM1091.jpg,2.366667,1,3,3
AM1092.jpg,3.45,3,3,3
AM1093.jpg,3.033333,3,3,3
AM1094.jpg,2.75,2,3,3
AM1095.jpg,4.15,4,4,5
AM1096.jpg,3.416667,3,3,4
AM1097.jpg,2.216667,3,1,2
AM1098.jpg,3.25,3,4,5
AM1099.jpg,2.816667,2,3,3
AM11.jpg,4.15,4,4,5
AM110.jpg,2.333333,1,3,2
AM1100.jpg,2.15,1,3,3
AM1101.jpg,2.383333,1,3,2
AM1102.jpg,2.433333,2,3,2
AM1103.jpg,3.116667,3,3,4
AM1104.jpg,1.983333,2,3,1
AM1105.jpg,2.333333,1,3,2
AM1106.jpg,2.116667,1,3,1
AM1107.jpg,2.083333,1,3,2
AM1108.jpg,3.033333,3,3,4
AM1109.jpg,2.15,1,3,2
AM111.jpg,1.25,1,1,1
AM1110.jpg,2.6,1,3,2
AM1111.jpg,2.216667,1,3,2
AM1112.jpg,2.75,2,3,4
AM1113.jpg,2.95,3,3,4
AM1114.jpg,3.316667,3,3,4
AM1115.jpg,2.583333,1,3,2
AM1116.jpg,2.5,1,3,2
AM1117.jpg,2.9,3,3,4
AM1118.jpg,2.316667,1,3,3
AM1119.jpg,2.633333,2,3,3
AM112.jpg,4.133333,4,4,4
AM1120.jpg,2.516667,2,3,1
AM1121.jpg,2.566667,1,3,3
AM1122.jpg,2.216667,1,3,2
AM1123.jpg,2.15,1,3,2
AM1124.jpg,2.116667,1,3,1
AM1125.jpg,2.016667,1,3,2
AM1126.jpg,2.4,1,3,1
AM1127.jpg,2.783333,1,3,3
AM1128.jpg,2.633333,1,3,3
AM1129.jpg,2.233333,1,3,1
AM113.jpg,3.3,2,4,4
AM1130.jpg,2.033333,1,3,2
AM1131.jpg,2.35,1,3,3
AM1132.jpg,1.966667,1,3,1
AM1133.jpg,2.716667,2,3,4
AM1134.jpg,2.8,1,3,3
AM1135.jpg,2.3,1,3,3
AM1136.jpg,2.516667,1,3,2
AM1137.jpg,3,3,3,3
AM1138.jpg,2.583333,2,3,2
AM1139.jpg,2.35,1,3,3
AM114.jpg,3.2,4,3,5
AM1140.jpg,2.583333,2,3,2
AM1141.jpg,3.283333,3,3,5
AM1142.jpg,2.266667,1,3,2
AM1143.jpg,2.35,1,3,1
AM1144.jpg,2.233333,1,3,1
AM1145.jpg,4.25,5,4,5
AM1146.jpg,2.733333,2,3,3
AM1147.jpg,2.533333,1,3,3
AM1148.jpg,2.6,1,3,2
AM1149.jpg,1.816667,1,3,1
AM115.jpg,1.9,1,3,1
AM1150.jpg,2.2,1,3,2
AM1151.jpg,2.566667,1,3,2
AM1152.jpg,2.033333,1,3,1
AM1153.jpg,2.35,1,3,2
AM1154.jpg,2.95,3,3,3
AM1155.jpg,2.666667,1,3,2
AM1156.jpg,3.1,3,3,3
AM1157.jpg,2.733333,2,3,3
AM1158.jpg,2.866667,2,3,3
AM1159.jpg,2.7,1,3,4
AM116.jpg,3.916667,5,5,4
AM1160.jpg,2.416667,1,3,2
AM1161.jpg,2.65,2,3,2
AM1162.jpg,4.1,4,4,4
AM1163.jpg,2.5,1,3,4
AM1164.jpg,2.716667,3,3,3
